DistNumber,Year,OnCycle,LnAvgSalary,CycleSwitch,AfterSwitch,AfterCycleSwitch
4827750,2006,0,10.711591,0,0,0
4827750,2007,0,10.67205,0,1,0
4827750,2008,0,10.651714,0,1,0
4827750,2009,0,10.686941,0,1,0
4827780,2003,0,10.695585,0,0,0
4827780,2004,0,10.67355,0,0,0
4827780,2005,0,10.65362,0,0,0
4827780,2006,0,10.687177,0,0,0
4827780,2007,0,10.685994,0,1,0
4827780,2008,0,10.661532,0,1,0
4827780,2009,0,10.675195,0,1,0
4827810,2003,0,10.68182,0,0,0
4827810,2004,0,10.631124,0,0,0
4827810,2005,0,10.628073,0,0,0
4827810,2006,0,10.674975,0,0,0
4827810,2007,0,10.705028,0,1,0
4827810,2008,0,10.705355,0,1,0
4827810,2009,0,10.742735,0,1,0
4827870,2003,0,10.752037,0,0,0
4827870,2004,0,10.704292,0,0,0
4827870,2005,0,10.682854,0,0,0
4827870,2006,0,10.704907,0,0,0
4827870,2007,0,10.699327,0,1,0
4827870,2008,0,10.676023,0,1,0
4827870,2009,0,10.711125,0,1,0
4827890,2003,0,10.672157,0,0,0
4827890,2004,0,10.62776,0,0,0
4827890,2005,0,10.621415,0,0,0
4827890,2006,0,10.684268,0,0,0
4827890,2007,0,10.658661,0,1,0
4827890,2008,0,10.61634,0,1,0
4827890,2009,0,10.620343,0,1,0
4827930,2003,0,10.611874,1,0,0
4827930,2004,0,10.546051,1,0,0
4827930,2005,0,10.445245,1,0,0
4827930,2006,0,10.593587,1,0,0
4827930,2007,1,10.498104,1,1,1
4827930,2008,1,10.436085,1,1,1
4827930,2009,1,10.551734,1,1,1
4827960,2003,0,10.625123,0,0,0
4827960,2004,0,10.594646,0,0,0
4827960,2005,0,10.621147,0,0,0
4827960,2006,0,10.608022,0,0,0
4827960,2007,0,10.647025,0,1,0
4827960,2008,0,10.601349,0,1,0
4827960,2009,0,10.623861,0,1,0
4827990,2003,0,10.805448,0,0,0
4827990,2004,0,10.731331,0,0,0
4827990,2005,0,10.681971,0,0,0
4827990,2006,0,10.715834,0,0,0
4827990,2007,0,10.727735,0,1,0
4827990,2008,0,10.746175,0,1,0
4827990,2009,0,10.74306,0,1,0
4828020,2003,0,10.578124,0,0,0
4828020,2004,0,10.563083,0,0,0
4828020,2005,0,10.549344,0,0,0
4828020,2006,0,10.620157,0,0,0
4828020,2007,0,10.613944,0,1,0
4828020,2008,0,10.604256,0,1,0
4828020,2009,0,10.640538,0,1,0
4828110,2003,0,10.724622,0,0,0
4828110,2004,0,10.692502,0,0,0
4828110,2005,0,10.668421,0,0,0
4828110,2006,0,10.739406,0,0,0
4828110,2007,0,10.727463,0,1,0
4828110,2008,0,10.734656,0,1,0
4828110,2009,0,10.759095,0,1,0
4828140,2003,0,10.743386,1,0,0
4828140,2004,0,10.677526,1,0,0
4828140,2005,0,10.664677,1,0,0
4828140,2006,0,10.695541,1,0,0
4828140,2007,1,10.664043,1,1,1
4828140,2008,1,10.696412,1,1,1
4828140,2009,1,10.70072,1,1,1
4828170,2003,0,10.617647,0,0,0
4828170,2004,0,10.482561,0,0,0
4828170,2005,0,10.39084,0,0,0
4828170,2006,0,10.483582,0,0,0
4828170,2007,0,10.506706,0,1,0
4828170,2008,0,10.532869,0,1,0
4828170,2009,0,10.575843,0,1,0
4828200,2003,0,10.702477,0,0,0
4828200,2004,0,10.687752,0,0,0
4828200,2005,0,10.642886,0,0,0
4828200,2006,0,10.674068,0,0,0
4828200,2007,0,10.666903,0,1,0
4828200,2008,0,10.64982,0,1,0
4828200,2009,0,10.652085,0,1,0
4828230,2003,0,10.646053,0,0,0
4828230,2004,0,10.598095,0,0,0
4828230,2005,0,10.560725,0,0,0
4828230,2006,0,10.618084,0,0,0
4828230,2007,0,10.540636,0,1,0
4828230,2008,0,10.592451,0,1,0
4828230,2009,0,10.623606,0,1,0
4828290,2003,0,10.706442,0,0,0
4828290,2004,0,10.696017,0,0,0
4828290,2005,0,10.695563,0,0,0
4828290,2006,0,10.717526,0,0,0
4828290,2007,0,10.706137,0,1,0
4828290,2008,0,10.712416,0,1,0
4828290,2009,0,10.743465,0,1,0
4828350,2003,0,10.698338,1,0,0
4828350,2004,0,10.66632,1,0,0
4828350,2005,0,10.653438,1,0,0
4828350,2006,0,10.721603,1,0,0
4828350,2007,1,10.724749,1,1,1
4828350,2008,1,10.610488,1,1,1
4828350,2009,1,10.59229,1,1,1
4828380,2003,0,10.809404,0,0,0
4828380,2004,0,10.800332,0,0,0
4828380,2005,0,10.782037,0,0,0
4828380,2006,0,10.774374,0,0,0
4828380,2007,0,10.776659,0,1,0
4828380,2008,0,10.784047,0,1,0
4828380,2009,0,10.80251,0,1,0
4828410,2003,0,10.734736,0,0,0
4828410,2004,0,10.73153,0,0,0
4828410,2005,0,10.710767,0,0,0
4828410,2006,0,10.748849,0,0,0
4828410,2007,0,10.68797,0,1,0
4828410,2008,0,10.676023,0,1,0
4828410,2009,0,10.718839,0,1,0
4828500,2003,0,10.752663,0,0,0
4828500,2004,0,10.742896,0,0,0
4828500,2005,0,10.7089,0,0,0
4828500,2006,0,10.734893,0,0,0
4828500,2007,0,10.717359,0,1,0
4828500,2008,0,10.704637,0,1,0
4828500,2009,0,10.727862,0,1,0
4828530,2003,0,10.6045,0,0,0
4828530,2004,0,10.618657,0,0,0
4828530,2005,0,10.525979,0,0,0
4828530,2006,0,10.584428,0,0,0
4828530,2007,0,10.567611,0,1,0
4828530,2008,0,10.56486,0,1,0
4828530,2009,0,10.533798,0,1,0
4828550,2003,0,10.672971,0,0,0
4828550,2004,0,10.670855,0,0,0
4828550,2005,0,10.672049,0,0,0
4828550,2006,0,10.69056,0,0,0
4828550,2007,0,10.688863,0,1,0
4828550,2008,0,10.67985,0,1,0
4828550,2009,0,10.692069,0,1,0
4828590,2003,0,10.714898,0,0,0
4828590,2004,0,10.684546,0,0,0
4828590,2005,0,10.678454,0,0,0
4828590,2006,0,10.688483,0,0,0
4828590,2007,0,10.676435,0,1,0
4828590,2008,0,10.662165,0,1,0
4828590,2009,0,10.681973,0,1,0
4828620,2003,0,10.722019,0,0,0
4828620,2004,0,10.688298,0,0,0
4828620,2005,0,10.695239,0,0,0
4828620,2006,0,10.681034,0,0,0
4828620,2007,0,10.706344,0,1,0
4828620,2008,0,10.675099,0,1,0
4828620,2009,0,10.697878,0,1,0
4828650,2003,0,10.653569,0,0,0
4828650,2004,0,10.630739,0,0,0
4828650,2005,0,10.643909,0,0,0
4828650,2006,0,10.663913,0,0,0
4828650,2007,0,10.661585,0,1,0
4828650,2008,0,10.666953,0,1,0
4828650,2009,0,10.682091,0,1,0
4828680,2003,0,10.710601,0,0,0
4828680,2004,0,10.689052,0,0,0
4828680,2005,0,10.687611,0,0,0
4828680,2006,0,10.696261,0,0,0
4828680,2007,0,10.685641,0,1,0
4828680,2008,0,10.658764,0,1,0
4828680,2009,0,10.693056,0,1,0
4828710,2003,0,10.704527,0,0,0
4828710,2004,0,10.682037,0,0,0
4828710,2005,0,10.683182,0,0,0
4828710,2006,0,10.699853,0,0,0
4828710,2007,0,10.678762,0,1,0
4828710,2008,0,10.699958,0,1,0
4828710,2009,0,10.727663,0,1,0
4828740,2003,0,10.745178,0,0,0
4828740,2004,0,10.742182,0,0,0
4828740,2005,0,10.748585,0,0,0
4828740,2006,0,10.784747,0,0,0
4828740,2007,0,10.77696,0,1,0
4828740,2008,0,10.764202,0,1,0
4828740,2009,0,10.783899,0,1,0
4828780,2003,0,10.627395,0,0,0
4828780,2004,0,10.642895,0,0,0
4828780,2005,0,10.639572,0,0,0
4828780,2006,0,10.699566,0,0,0
4828780,2007,0,10.690201,0,1,0
4828780,2008,0,10.683959,0,1,0
4828780,2009,0,10.715667,0,1,0
4828800,2003,0,10.448606,0,0,0
4828800,2004,0,10.471253,0,0,0
4828800,2005,0,10.410908,0,0,0
4828800,2006,0,10.494412,0,0,0
4828800,2007,0,10.439051,0,1,0
4828800,2008,0,10.432939,0,1,0
4828800,2009,0,10.41596,0,1,0
4828830,2003,0,10.603106,1,0,0
4828830,2004,0,10.552834,1,0,0
4828830,2005,0,10.552424,1,0,0
4828830,2006,0,10.605714,1,0,0
4828830,2007,1,10.512661,1,1,1
4828830,2008,1,10.496593,1,1,1
4828830,2009,1,10.578623,1,1,1
4828890,2003,0,10.692002,0,0,0
4828890,2004,0,10.659492,0,0,0
4828890,2005,0,10.653957,0,0,0
4828890,2006,0,10.693427,0,0,0
4828890,2007,0,10.692707,0,1,0
4828890,2008,0,10.709852,0,1,0
4828890,2009,0,10.727362,0,1,0
4828920,2003,0,10.822628,0,0,0
4828920,2004,0,10.817595,0,0,0
4828920,2005,0,10.797678,0,0,0
4828920,2006,0,10.811544,0,0,0
4828920,2007,0,10.822438,0,1,0
4828920,2008,0,10.824726,0,1,0
4828920,2009,0,10.847614,0,1,0
4828980,2003,0,10.545476,1,0,0
4828980,2004,0,10.436743,1,0,0
4828980,2005,0,10.464229,1,0,0
4828980,2006,0,10.496582,1,0,0
4828980,2007,1,10.575242,1,1,1
4828980,2008,1,10.577758,1,1,1
4828980,2009,1,10.479501,1,1,1
4829010,2003,0,10.75626,0,0,0
4829010,2004,0,10.720437,0,0,0
4829010,2005,0,10.702613,0,0,0
4829010,2006,0,10.717668,0,0,0
4829010,2007,0,10.679308,0,1,0
4829010,2008,0,10.713462,0,1,0
4829010,2009,0,10.750128,0,1,0
4829040,2003,0,10.631951,0,0,0
4829040,2004,0,10.623718,0,0,0
4829040,2005,0,10.571048,0,0,0
4829040,2006,0,10.595127,0,0,0
4829040,2007,0,10.592637,0,1,0
4829040,2008,0,10.542099,0,1,0
4829040,2009,0,10.614447,0,1,0
4829100,2003,0,10.724981,0,0,0
4829100,2004,0,10.690973,0,0,0
4829100,2005,0,10.678454,0,0,0
4829100,2006,0,10.708231,0,0,0
4829100,2007,0,10.69467,0,1,0
4829100,2008,0,10.667187,0,1,0
4829100,2009,0,10.705228,0,1,0
4829130,2003,0,10.641113,0,0,0
4829130,2004,0,10.676133,0,0,0
4829130,2005,0,10.630867,0,0,0
4829130,2006,0,10.633527,0,0,0
4829130,2007,0,10.585111,0,1,0
4829130,2008,0,10.586181,0,1,0
4829130,2009,0,10.590325,0,1,0
4829160,2003,0,10.702424,0,0,0
4829160,2004,0,10.689961,0,0,0
4829160,2005,0,10.651019,0,0,0
4829160,2006,0,10.674093,0,0,0
4829160,2007,0,10.655024,0,1,0
4829160,2008,0,10.639526,0,1,0
4829160,2009,0,10.651413,0,1,0
4829190,2003,0,10.637414,0,0,0
4829190,2004,0,10.597213,0,0,0
4829190,2005,0,10.552913,0,0,0
4829190,2006,0,10.600315,0,0,0
4829190,2007,0,10.581484,0,1,0
4829190,2008,0,10.622546,0,1,0
4829190,2009,0,10.648813,0,1,0
4829220,2003,0,10.594819,1,0,0
4829220,2004,0,10.574425,1,0,0
4829220,2005,0,10.577319,1,0,0
4829220,2006,0,10.595923,1,0,0
4829220,2007,1,10.595502,1,1,1
4829220,2008,1,10.579971,1,1,1
4829220,2009,1,10.621531,1,1,1
4829250,2003,0,10.585042,1,0,0
4829250,2004,0,10.553399,1,0,0
4829250,2005,0,10.555065,1,0,0
4829250,2006,0,10.587053,1,0,0
4829250,2007,1,10.580909,1,1,1
4829250,2008,1,10.544394,1,1,1
4829250,2009,1,10.557936,1,1,1
4829280,2003,0,10.667536,0,0,0
4829280,2004,0,10.634121,0,0,0
4829280,2005,0,10.63894,0,0,0
4829280,2006,0,10.660886,0,0,0
4829280,2007,0,10.609581,0,1,0
4829280,2008,0,10.581952,0,1,0
4829280,2009,0,10.626014,0,1,0
4829370,2003,0,10.641281,1,0,0
4829370,2004,0,10.633764,1,0,0
4829370,2005,0,10.659138,1,0,0
4829370,2006,0,10.688411,1,0,0
4829370,2007,1,10.688111,1,1,1
4829370,2008,1,10.659515,1,1,1
4829370,2009,1,10.689467,1,1,1
4829400,2003,0,10.651191,0,0,0
4829400,2004,0,10.647158,0,0,0
4829400,2005,0,10.647732,0,0,0
4829400,2006,0,10.667079,0,0,0
4829400,2007,0,10.65648,0,1,0
4829400,2008,0,10.683087,0,1,0
4829400,2009,0,10.686291,0,1,0
4829460,2003,0,10.658118,0,0,0
4829460,2004,0,10.610483,0,0,0
4829460,2005,0,10.571104,0,0,0
4829460,2006,0,10.598809,0,0,0
4829460,2007,0,10.571922,0,1,0
4829460,2008,0,10.578038,0,1,0
4829460,2009,0,10.610426,0,1,0
4829520,2003,0,10.584125,1,0,0
4829520,2004,0,10.540942,1,0,0
4829520,2005,0,10.531189,1,0,0
4829520,2006,0,10.589245,1,0,0
4829520,2007,1,10.546257,1,1,1
4829520,2008,1,10.560619,1,1,1
4829520,2009,1,10.616975,1,1,1
4829580,2003,0,10.648695,0,0,0
4829580,2004,0,10.661496,0,0,0
4829580,2005,0,10.662465,0,0,0
4829580,2006,0,10.686645,0,0,0
4829580,2007,0,10.651228,0,1,0
4829580,2008,0,10.632991,0,1,0
4829580,2009,0,10.718112,0,1,0
4829670,2003,0,10.83508,0,0,0
4829670,2004,0,10.820766,0,0,0
4829670,2005,0,10.809861,0,0,0
4829670,2006,0,10.839743,0,0,0
4829670,2007,0,10.828155,0,1,0
4829670,2008,0,10.800575,0,1,0
4829670,2009,0,10.817713,0,1,0
4829700,2003,0,10.808458,0,0,0
4829700,2004,0,10.793099,0,0,0
4829700,2005,0,10.698895,0,0,0
4829700,2006,0,10.755178,0,0,0
4829700,2007,0,10.783518,0,1,0
4829700,2008,0,10.751435,0,1,0
4829700,2009,0,10.775378,0,1,0
4829760,2003,0,10.612852,1,0,0
4829760,2004,0,10.601901,1,0,0
4829760,2005,0,10.545849,1,0,0
4829760,2006,0,10.5951,1,0,0
4829760,2007,1,10.5396,1,1,1
4829760,2008,1,10.521965,1,1,1
4829760,2009,1,10.569332,1,1,1
4829820,2003,0,10.622931,0,0,0
4829820,2004,0,10.603658,0,0,0
4829820,2005,0,10.595682,0,0,0
4829820,2006,0,10.665819,0,0,0
4829820,2007,0,10.66875,0,1,0
4829820,2008,0,10.675631,0,1,0
4829820,2009,0,10.714609,0,1,0
4829850,2003,0,10.737229,0,0,0
4829850,2004,0,10.728712,0,0,0
4829850,2005,0,10.737874,0,0,0
4829850,2006,0,10.77535,0,0,0
4829850,2007,0,10.781829,0,1,0
4829850,2008,0,10.776683,0,1,0
4829850,2009,0,10.807381,0,1,0
4829880,2003,0,10.616071,0,0,0
4829880,2004,0,10.558445,0,0,0
4829880,2005,0,10.563799,0,0,0
4829880,2006,0,10.52653,0,0,0
4829880,2007,0,10.630633,0,1,0
4829880,2008,0,10.517348,0,1,0
4829880,2009,0,10.610321,0,1,0
4829910,2003,0,10.628472,1,0,0
4829910,2004,0,10.576578,1,0,0
4829910,2005,0,10.547064,1,0,0
4829910,2006,0,10.578212,1,0,0
4829910,2007,1,10.551228,1,1,1
4829910,2008,1,10.538343,1,1,1
4829910,2009,1,10.575208,1,1,1
4829940,2003,0,10.806563,1,0,0
4829940,2004,0,10.791904,1,0,0
4829940,2005,0,10.794118,1,0,0
4829940,2006,0,10.813039,1,0,0
4829940,2007,1,10.839267,1,1,1
4829940,2008,1,10.839346,1,1,1
4829940,2009,1,10.848452,1,1,1
4830000,2003,0,10.627905,0,0,0
4830000,2004,0,10.647374,0,0,0
4830000,2005,0,10.622783,0,0,0
4830000,2006,0,10.641058,0,0,0
4830000,2007,0,10.570443,0,1,0
4830000,2008,0,10.543102,0,1,0
4830000,2009,0,10.543339,0,1,0
4830030,2003,0,10.62162,1,0,0
4830030,2004,0,10.564967,1,0,0
4830030,2005,0,10.619132,1,0,0
4830030,2006,0,10.626196,1,0,0
4830030,2007,1,10.59818,1,1,1
4830030,2008,1,10.569341,1,1,1
4830030,2009,1,10.617714,1,1,1
4830060,2003,0,10.727037,0,0,0
4830060,2004,0,10.716273,0,0,0
4830060,2005,0,10.704219,0,0,0
4830060,2006,0,10.735815,0,0,0
4830060,2007,0,10.748964,0,1,0
4830060,2008,0,10.764117,0,1,0
4830060,2009,0,10.78933,0,1,0
4830120,2003,0,10.620907,0,0,0
4830120,2004,0,10.659277,0,0,0
4830120,2005,0,10.634501,0,0,0
4830120,2006,0,10.776435,0,0,0
4830120,2007,0,10.765759,0,1,0
4830120,2008,0,10.747014,0,1,0
4830120,2009,0,10.745421,0,1,0
4830180,2003,0,10.682733,0,0,0
4830180,2004,0,10.65097,0,0,0
4830180,2005,0,10.595103,0,0,0
4830180,2006,0,10.631686,0,0,0
4830180,2007,0,10.583103,0,1,0
4830180,2008,0,10.561344,0,1,0
4830180,2009,0,10.593744,0,1,0
4830210,2003,0,10.691524,0,0,0
4830210,2004,0,10.673866,0,0,0
4830210,2005,0,10.631584,0,0,0
4830210,2006,0,10.671687,0,0,0
4830210,2007,0,10.630709,0,1,0
4830210,2008,0,10.61558,0,1,0
4830210,2009,0,10.645715,0,1,0
4830250,2003,0,10.740502,0,0,0
4830250,2004,0,10.7328,0,0,0
4830250,2005,0,10.720435,0,0,0
4830250,2006,0,10.736322,0,0,0
4830250,2007,0,10.731432,0,1,0
4830250,2008,0,10.701468,0,1,0
4830250,2009,0,10.722461,0,1,0
4830300,2003,0,10.63862,0,0,0
4830300,2004,0,10.626377,0,0,0
4830300,2005,0,10.6277,0,0,0
4830300,2006,0,10.675442,0,0,0
4830300,2007,0,10.619043,0,1,0
4830300,2008,0,10.642373,0,1,0
4830300,2009,0,10.702047,0,1,0
4830340,2003,0,10.657705,0,0,0
4830340,2004,0,10.640742,0,0,0
4830340,2005,0,10.618433,0,0,0
4830340,2006,0,10.659393,0,0,0
4830340,2007,0,10.617103,0,1,0
4830340,2008,0,10.596485,0,1,0
4830340,2009,0,10.619328,0,1,0
4830360,2003,0,10.767541,0,0,0
4830360,2004,0,10.720537,0,0,0
4830360,2005,0,10.671385,0,0,0
4830360,2006,0,10.690584,0,0,0
4830360,2007,0,10.663537,0,1,0
4830360,2008,0,10.670187,0,1,0
4830360,2009,0,10.711699,0,1,0
4830390,2003,0,10.804545,0,0,0
4830390,2004,0,10.797516,0,0,0
4830390,2005,0,10.782996,0,0,0
4830390,2006,0,10.80741,0,0,0
4830390,2007,0,10.810866,0,1,0
4830390,2008,0,10.813941,0,1,0
4830390,2009,0,10.829155,0,1,0
4830420,2003,0,10.690885,0,0,0
4830420,2004,0,10.654447,0,0,0
4830420,2005,0,10.667421,0,0,0
4830420,2006,0,10.667696,0,0,0
4830420,2007,0,10.645604,0,1,0
4830420,2008,0,10.667233,0,1,0
4830420,2009,0,10.72616,0,1,0
4830450,2003,0,10.680342,1,0,0
4830450,2004,0,10.623663,1,0,0
4830450,2005,0,10.628046,1,0,0
4830450,2006,0,10.687491,1,0,0
4830450,2007,1,10.663152,1,1,1
4830450,2008,1,10.621376,1,1,1
4830450,2009,1,10.63541,1,1,1
4830480,2003,0,10.661277,0,0,0
4830480,2004,0,10.636041,0,0,0
4830480,2005,0,10.627299,0,0,0
4830480,2006,0,10.694774,0,0,0
4830480,2007,0,10.708211,0,1,0
4830480,2008,0,10.669514,0,1,0
4830480,2009,0,10.705501,0,1,0
4830570,2003,0,10.723463,1,0,0
4830570,2004,0,10.711839,1,0,0
4830570,2005,0,10.701598,1,0,0
4830570,2006,0,10.724942,1,0,0
4830570,2007,1,10.729652,1,1,1
4830570,2008,1,10.71883,1,1,1
4830570,2009,1,10.739645,1,1,1
4830600,2003,0,10.737331,0,0,0
4830600,2004,0,10.737564,0,0,0
4830600,2005,0,10.754098,0,0,0
4830600,2006,0,10.759511,0,0,0
4830600,2007,0,10.76306,0,1,0
4830600,2008,0,10.743049,0,1,0
4830600,2009,0,10.77232,0,1,0
4830640,2003,0,10.755611,1,0,0
4830640,2004,0,10.728363,1,0,0
4830640,2005,0,10.680555,1,0,0
4830640,2006,0,10.706998,1,0,0
4830640,2007,1,10.734577,1,1,1
4830640,2008,1,10.723994,1,1,1
4830640,2009,1,10.750253,1,1,1
4830660,2003,0,10.668516,1,0,0
4830660,2004,0,10.648782,1,0,0
4830660,2005,0,10.584249,1,0,0
4830660,2006,0,10.658472,1,0,0
4830660,2007,1,10.630932,1,1,1
4830660,2008,1,10.631809,1,1,1
4830660,2009,1,10.63519,1,1,1
4830690,2003,0,10.626884,0,0,0
4830690,2004,0,10.639187,0,0,0
4830690,2005,0,10.601007,0,0,0
4830690,2006,0,10.655004,0,0,0
4830690,2007,0,10.678217,0,1,0
4830690,2008,0,10.63955,0,1,0
4830690,2009,0,10.638994,0,1,0
4830720,2003,0,10.59303,0,0,0
4830720,2004,0,10.570746,0,0,0
4830720,2005,0,10.568986,0,0,0
4830720,2006,0,10.634114,0,0,0
4830720,2007,0,10.629338,0,1,0
4830720,2008,0,10.624372,0,1,0
4830720,2009,0,10.649671,0,1,0
4830750,2003,0,10.654922,0,0,0
4830750,2004,0,10.616871,0,0,0
4830750,2005,0,10.55159,0,0,0
4830750,2006,0,10.587775,0,0,0
4830750,2007,0,10.562614,0,1,0
4830750,2008,0,10.531269,0,1,0
4830750,2009,0,10.566347,0,1,0
4830780,2003,0,10.565711,0,0,0
4830780,2004,0,10.565438,0,0,0
4830780,2005,0,10.57858,0,0,0
4830780,2006,0,10.615097,0,0,0
4830780,2007,0,10.626393,0,1,0
4830780,2008,0,10.587165,0,1,0
4830780,2009,0,10.616821,0,1,0
4830810,2003,0,10.647194,1,0,0
4830810,2004,0,10.625298,1,0,0
4830810,2005,0,10.566439,1,0,0
4830810,2006,0,10.646065,1,0,0
4830810,2007,1,10.607648,1,1,1
4830810,2008,1,10.574823,1,1,1
4830810,2009,1,10.549335,1,1,1
4830870,2003,0,10.623473,0,0,0
4830870,2004,0,10.637218,0,0,0
4830870,2005,0,10.612956,0,0,0
4830870,2006,0,10.701882,0,0,0
4830870,2007,0,10.69551,0,1,0
4830870,2008,0,10.643518,0,1,0
4830870,2009,0,10.671909,0,1,0
4830930,2003,0,10.732798,0,0,0
4830930,2004,0,10.687023,0,0,0
4830930,2005,0,10.678404,0,0,0
4830930,2006,0,10.710527,0,0,0
4830930,2007,0,10.700953,0,1,0
4830930,2008,0,10.685676,0,1,0
4830930,2009,0,10.719755,0,1,0
4830950,2003,0,10.668299,0,0,0
4830950,2004,0,10.631207,0,0,0
4830950,2005,0,10.6558,0,0,0
4830950,2006,0,10.676934,0,0,0
4830950,2007,0,10.649983,0,1,0
4830950,2008,0,10.605297,0,1,0
4830950,2009,0,10.629679,0,1,0
4831040,2003,0,10.76934,0,0,0
4831040,2004,0,10.77612,0,0,0
4831040,2005,0,10.738853,0,0,0
4831040,2006,0,10.772176,0,0,0
4831040,2007,0,10.772456,0,1,0
4831040,2008,0,10.762615,0,1,0
4831040,2009,0,10.788976,0,1,0
4831170,2003,0,10.705629,0,0,0
4831170,2004,0,10.64778,0,0,0
4831170,2005,0,10.653516,0,0,0
4831170,2006,0,10.692079,0,0,0
4831170,2007,0,10.669756,0,1,0
4831170,2008,0,10.706542,0,1,0
4831170,2009,0,10.72335,0,1,0
4831200,2003,0,10.49409,1,0,0
4831200,2004,0,10.493427,1,0,0
4831200,2005,0,10.418199,1,0,0
4831200,2006,0,10.533499,1,0,0
4831200,2007,1,10.54398,1,1,1
4831200,2008,1,10.533109,1,1,1
4831200,2009,1,10.663483,1,1,1
4831230,2003,0,10.782615,1,0,0
4831230,2004,0,10.745945,1,0,0
4831230,2005,0,10.707203,1,0,0
4831230,2006,0,10.722422,1,0,0
4831230,2007,1,10.690693,1,1,1
4831230,2008,1,10.685721,1,1,1
4831230,2009,1,10.683276,1,1,1
4831260,2003,0,10.800212,0,0,0
4831260,2004,0,10.786686,0,0,0
4831260,2005,0,10.774999,0,0,0
4831260,2006,0,10.812783,0,0,0
4831260,2007,0,10.828379,0,1,0
4831260,2008,0,10.820818,0,1,0
4831260,2009,0,10.834755,0,1,0
4831290,2003,0,10.560812,0,0,0
4831290,2004,0,10.534958,0,0,0
4831290,2005,0,10.563117,0,0,0
4831290,2006,0,10.605608,0,0,0
4831290,2007,0,10.586985,0,1,0
4831290,2008,0,10.55216,0,1,0
4831290,2009,0,10.597355,0,1,0
4831320,2003,0,10.558141,0,0,0
4831320,2004,0,10.54368,0,0,0
4831320,2005,0,10.548219,0,0,0
4831320,2006,0,10.675025,0,0,0
4831320,2007,0,10.652471,0,1,0
4831320,2008,0,10.597085,0,1,0
4831320,2009,0,10.612636,0,1,0
4831380,2003,0,10.556437,0,0,0
4831380,2004,0,10.579887,0,0,0
4831380,2005,0,10.460548,0,0,0
4831380,2006,0,10.581768,0,0,0
4831380,2007,0,10.552816,0,1,0
4831380,2008,0,10.614008,0,1,0
4831380,2009,0,10.596548,0,1,0
4831410,2003,0,10.786638,1,0,0
4831410,2004,0,10.74749,1,0,0
4831410,2005,0,10.733974,1,0,0
4831410,2006,0,10.765506,1,0,0
4831410,2007,1,10.720025,1,1,1
4831410,2008,1,10.682881,1,1,1
4831410,2009,1,10.673863,1,1,1
4831470,2003,0,10.642204,0,0,0
4831470,2004,0,10.632748,0,0,0
4831470,2005,0,10.641415,0,0,0
4831470,2006,0,10.632095,0,0,0
4831470,2007,0,10.641747,0,1,0
4831470,2008,0,10.649701,0,1,0
4831470,2009,0,10.667928,0,1,0
4831500,2003,0,10.64117,0,0,0
4831500,2004,0,10.663605,0,0,0
4831500,2005,0,10.636142,0,0,0
4831500,2006,0,10.654479,0,0,0
4831500,2007,0,10.600773,0,1,0
4831500,2008,0,10.572086,0,1,0
4831500,2009,0,10.629429,0,1,0
4831560,2003,0,10.65699,0,0,0
4831560,2004,0,10.655657,0,0,0
4831560,2005,0,10.632354,0,0,0
4831560,2006,0,10.684608,0,0,0
4831560,2007,0,10.671334,0,1,0
4831560,2008,0,10.6224,0,1,0
4831560,2009,0,10.677754,0,1,0
4831620,2003,0,10.537781,0,0,0
4831620,2004,0,10.447751,0,0,0
4831620,2005,0,10.4155,0,0,0
4831620,2006,0,10.547764,0,0,0
4831620,2007,0,10.491719,0,1,0
4831620,2008,0,10.382265,0,1,0
4831620,2009,0,10.527916,0,1,0
4831650,2003,0,10.653901,0,0,0
4831650,2004,0,10.621052,0,0,0
4831650,2005,0,10.584415,0,0,0
4831650,2006,0,10.618343,0,0,0
4831650,2007,0,10.609632,0,1,0
4831650,2008,0,10.553727,0,1,0
4831650,2009,0,10.599125,0,1,0
4831760,2003,0,10.673919,0,0,0
4831760,2004,0,10.662831,0,0,0
4831760,2005,0,10.63733,0,0,0
4831760,2006,0,10.671589,0,0,0
4831760,2007,0,10.678311,0,1,0
4831760,2008,0,10.655517,0,1,0
4831760,2009,0,10.66178,0,1,0
4831770,2003,0,10.721064,0,0,0
4831770,2004,0,10.680964,0,0,0
4831770,2005,0,10.654866,0,0,0
4831770,2006,0,10.688483,0,0,0
4831770,2007,0,10.675364,0,1,0
4831770,2008,0,10.650507,0,1,0
4831770,2009,0,10.674749,0,1,0
4831860,2003,0,10.630057,0,0,0
4831860,2004,0,10.619298,0,0,0
4831860,2005,0,10.61811,0,0,0
4831860,2006,0,10.649464,0,0,0
4831860,2007,0,10.645776,0,1,0
4831860,2008,0,10.635062,0,1,0
4831860,2009,0,10.661489,0,1,0
4831890,2003,0,10.611787,0,0,0
4831890,2004,0,10.631482,0,0,0
4831890,2005,0,10.61125,0,0,0
4831890,2006,0,10.654829,0,0,0
4831890,2007,0,10.620301,0,1,0
4831890,2008,0,10.615972,0,1,0
4831890,2009,0,10.628062,0,1,0
4831920,2003,0,10.554303,0,0,0
4831920,2004,0,10.569605,0,0,0
4831920,2005,0,10.477203,0,0,0
4831920,2006,0,10.544642,0,0,0
4831920,2007,0,10.568353,0,1,0
4831920,2008,0,10.596934,0,1,0
4831920,2009,0,10.632656,0,1,0
